ChangeIndicator,ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment,PreviousValues
Unchanged,Windows 365 Business,CFQ7TTC0J203,000S,"Windows 365 Business 4 vCPU, 16 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,63.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,79,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000Q,"Windows 365 Business 2 vCPU, 8 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,466.56,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,583.2,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,4,"Windows 365 Business 8 vCPU, 32 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,108.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,136,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,5,"Windows 365 Business 8 vCPU, 32 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,101.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,127,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000L,"Windows 365 Business 2 vCPU, 4 GB, 64 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,290.28,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,362.88,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000R,"Windows 365 Business 4 vCPU, 16 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,56,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,70,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,2,"Windows 365 Business 8 vCPU, 32 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,1469.64,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1837.08,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,4,"Windows 365 Business 8 vCPU, 32 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,1175.04,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1468.8,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,24,"Windows 365 Business 16 vCPU, 64 GB, 1 TB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,2893.92,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3617.52,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000N,"Windows 365 Business 2 vCPU, 4 GB, 256 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,35.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,44,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000R,"Windows 365 Business 4 vCPU, 16 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,604.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,756,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000M,"Windows 365 Business 2 vCPU, 4 GB, 128 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,302.4,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,378,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,1,"Windows 365 Business 4 vCPU, 16 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,952.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1190.76,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,000L,"Windows 365 Business 2 vCPU, 4 GB, 64 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,25.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,32,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,24,"Windows 365 Business 16 vCPU, 64 GB, 1 TB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.    Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Annual,US,USD,2756.16,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3445.2,Commercial,
Unchanged,Windows 365 Business,CFQ7TTC0J203,1,"Windows 365 Business 4 vCPU, 16 GB, 512 GB",Microsoft Corporation,"Windows 365 Business gives you up to 300 licenses for Cloud PCs in your organization.      Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,84,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,105,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,001M,"Windows 365 Business 16 vCPU, 64 GB, 1 TB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.     Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC",,P1Y,Annual,US,USD,2721.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3402,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,001N,"Windows 365 Business 16 vCPU, 64 GB, 512 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.     Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC",,P1Y,Monthly,US,USD,2512.92,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3141.24,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,000H,"Windows 365 Business 4 vCPU, 16 GB, 128 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.       Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,598.8,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,748.44,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,000H,"Windows 365 Business 4 vCPU, 16 GB, 128 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.       Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,52.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,66,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,000M,"Windows 365 Business 8 vCPU, 32 GB, 256 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.       Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1M,Monthly,US,USD,105.6,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,132,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,000P,"Windows 365 Business 8 vCPU, 32 GB, 512 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.       Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC.",,P1Y,Monthly,US,USD,1433.4,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1791.72,Commercial,
Unchanged,Windows 365 Business with Windows Hybrid Benefit,CFQ7TTC0HX99,000J,"Windows 365 Business 2 vCPU, 4 GB, 64 GB (with Windows Hybrid Benefit)",Microsoft Corporation,"This discounted Windows 365 Business subscription gives you up to 300 licenses for Cloud PCs in your organization. With the Windows Hybrid Benefit, customers with the Windows 11 Pro or Windows 10 Pro operating system licensed on their primary work devices qualify for discounted pricing on the Business edition.       Securely stream your Windows experience - including your personalized apps, content, and settings – from the Microsoft cloud to any device with your Windows 365 Cloud PC",,P1Y,Monthly,US,USD,254.04,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,317.52,Commercial,
